step,tag,value,source
249856,train/clip_fraction,0.0441080741584301,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
249856,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
249856,train/entropy_loss,-0.3292633593082428,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
249856,train/explained_variance,0.1733943223953247,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
249856,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
249856,train/loss,51.02045440673828,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
249856,train/policy_gradient_loss,-0.002929180394858122,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
249856,train/value_loss,88.56964111328125,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
253952,time/fps,55.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
253952,train/approx_kl,0.0036065143067389727,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
253952,train/clip_fraction,0.04052734375,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
253952,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
253952,train/entropy_loss,-0.32011014223098755,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
253952,train/explained_variance,0.09428590536117554,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
253952,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
253952,train/loss,58.97529602050781,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
253952,train/policy_gradient_loss,-0.0025231875479221344,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
253952,train/value_loss,107.31644439697266,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
258048,time/fps,55.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
258048,train/approx_kl,0.003599852789193392,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
258048,train/clip_fraction,0.037841796875,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
258048,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
258048,train/entropy_loss,-0.3260083794593811,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
258048,train/explained_variance,0.17167937755584717,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
258048,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
258048,train/loss,45.69454574584961,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
258048,train/policy_gradient_loss,-0.003056192770600319,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
258048,train/value_loss,104.26318359375,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
262144,time/fps,55.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
262144,train/approx_kl,0.00853133387863636,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
262144,train/clip_fraction,0.0464680977165699,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
262144,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
262144,train/entropy_loss,-0.32246169447898865,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
262144,train/explained_variance,0.17906266450881958,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
262144,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
262144,train/loss,45.07169723510742,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
262144,train/policy_gradient_loss,-0.0020569325424730778,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
262144,train/value_loss,96.6528549194336,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
266240,time/fps,55.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
266240,train/approx_kl,0.006009587086737156,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
266240,train/clip_fraction,0.046875,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
266240,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
266240,train/entropy_loss,-0.3032661974430084,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
266240,train/explained_variance,0.143302321434021,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
266240,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
266240,train/loss,50.70642852783203,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
266240,train/policy_gradient_loss,-0.004452170338481665,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
266240,train/value_loss,101.88800811767578,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
270336,time/fps,55.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
270336,train/approx_kl,0.0027552531100809574,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
270336,train/clip_fraction,0.0332438163459301,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
270336,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
270336,train/entropy_loss,-0.2830343246459961,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
270336,train/explained_variance,0.20749640464782715,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
270336,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
270336,train/loss,53.97475051879883,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
270336,train/policy_gradient_loss,-0.00269365799613297,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
270336,train/value_loss,109.34162139892578,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
274432,time/fps,55.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
274432,train/approx_kl,0.004547943361103535,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
274432,train/clip_fraction,0.0419514961540699,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
274432,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
274432,train/entropy_loss,-0.3111938238143921,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
274432,train/explained_variance,0.22887194156646729,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
274432,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
274432,train/loss,43.637901306152344,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
274432,train/policy_gradient_loss,-0.003386539174243808,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
274432,train/value_loss,95.431396484375,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
278528,time/fps,55.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
278528,train/approx_kl,0.0027678892947733402,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
278528,train/clip_fraction,0.0329996757209301,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
278528,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
278528,train/entropy_loss,-0.2798610031604767,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
278528,train/explained_variance,0.1897282600402832,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
278528,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
278528,train/loss,68.69886779785156,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
278528,train/policy_gradient_loss,-0.0019320594146847725,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
278528,train/value_loss,129.96141052246094,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
282624,time/fps,55.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
282624,train/approx_kl,0.003931966610252857,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
282624,train/clip_fraction,0.0399169921875,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
282624,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
282624,train/entropy_loss,-0.29494333267211914,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
282624,train/explained_variance,0.19127941131591797,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
282624,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
282624,train/loss,45.63871765136719,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
282624,train/policy_gradient_loss,-0.0019555091857910156,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
282624,train/value_loss,93.83792114257812,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
286720,time/fps,55.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
286720,train/approx_kl,0.0038474337197840214,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
286720,train/clip_fraction,0.0395100899040699,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
286720,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
286720,train/entropy_loss,-0.27080217003822327,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
286720,train/explained_variance,0.2591446042060852,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
286720,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
286720,train/loss,53.98213195800781,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
286720,train/policy_gradient_loss,-0.002669640351086855,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
286720,train/value_loss,112.88832092285156,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
290816,time/fps,55.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
290816,train/approx_kl,0.003983280621469021,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
290816,train/clip_fraction,0.0538736991584301,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
290816,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
290816,train/entropy_loss,-0.2845229506492615,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
290816,train/explained_variance,0.14308708906173706,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
290816,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
290816,train/loss,60.170799255371094,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
290816,train/policy_gradient_loss,-0.0012809215113520622,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
290816,train/value_loss,117.73818969726562,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
294912,time/fps,55.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
294912,train/approx_kl,0.0031178202480077744,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
294912,train/clip_fraction,0.0289306640625,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
294912,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
294912,train/entropy_loss,-0.28875795006752014,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
294912,train/explained_variance,0.17396146059036255,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
294912,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
294912,train/loss,41.23114013671875,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
294912,train/policy_gradient_loss,-0.0030671393033117056,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
294912,train/value_loss,109.63167572021484,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
299008,time/fps,55.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
299008,train/approx_kl,0.0040563796646893024,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
299008,train/clip_fraction,0.0316569022834301,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
299008,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
299008,train/entropy_loss,-0.29616472125053406,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
299008,train/explained_variance,0.169439435005188,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
299008,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
299008,train/loss,48.74551773071289,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
299008,train/policy_gradient_loss,-0.002344019478186965,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
299008,train/value_loss,118.33125305175781,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
303104,eval/diverse_avg_gain_game,545.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
303104,eval/diverse_bb_per_100,27.25,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
303104,eval/diverse_ci95_margin_game_gain,272.3117980957031,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
303104,eval/diverse_win_rate,81.25,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
303104,time/fps,54.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
303104,train/approx_kl,0.005287165753543377,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
303104,train/clip_fraction,0.0478515625,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
303104,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
303104,train/entropy_loss,-0.29291707277297974,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
303104,train/explained_variance,0.10638654232025146,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
303104,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
303104,train/loss,42.834110260009766,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
303104,train/policy_gradient_loss,-0.003020174102857709,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
303104,train/value_loss,104.40428161621094,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
307200,time/fps,54.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
307200,train/approx_kl,0.003659274196252227,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
307200,train/clip_fraction,0.0380452461540699,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
307200,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
307200,train/entropy_loss,-0.2966744005680084,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
307200,train/explained_variance,0.15861141681671143,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
307200,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
307200,train/loss,52.22930145263672,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
307200,train/policy_gradient_loss,-0.002201707335188985,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
307200,train/value_loss,110.3448257446289,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
311296,time/fps,54.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
311296,train/approx_kl,0.006347844377160072,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
311296,train/clip_fraction,0.0569661445915699,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
311296,train/clip_range,0.20000000298023224,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
311296,train/entropy_loss,-0.32402703166007996,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
311296,train/explained_variance,0.07452070713043213,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
311296,train/learning_rate,0.0003000000142492354,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
311296,train/loss,53.144447326660156,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
311296,train/policy_gradient_loss,-0.0032857421319931746,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
311296,train/value_loss,112.19524383544922,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
315392,time/fps,54.0,AI-Poker-Agent/runs/leaderboard/tensorboard/maskable_ppo_poker_1/events.out.tfevents.1778103961.13a35300d90a.2967.0
